filename,filepath,class,duration,sr,n_samples,file_size_kb,rms_energy,max_amplitude,zero_crossing_rate,gender,age
090C15A8-5406-4EA5-97A3-81F6527227C0-1430147582-1.0-m-72-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\090C15A8-5406-4EA5-97A3-81F6527227C0-1430147582-1.0-m-72-hu.wav,hungry,7.0,16000,112000,109.451171875,0.026017416268587112,0.1314854770898819,0.09517917023401827,Male,7m-2 years
0D1AD73E-4C5E-45F3-85C4-9A3CB71E8856-1430742197-1.0-m-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\0D1AD73E-4C5E-45F3-85C4-9A3CB71E8856-1430742197-1.0-m-04-hu.wav,hungry,7.0,16000,112000,109.451171875,0.09453905373811722,0.5532234907150269,0.1141396439783105,Male,0-4 weeks
0F4B1065-4012-47C8-88B7-ACE11B1A536E-1430038775-1.0-m-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\0F4B1065-4012-47C8-88B7-ACE11B1A536E-1430038775-1.0-m-04-hu.wav,hungry,7.0,16000,112000,109.451171875,0.19177711009979248,1.0134248733520508,0.13188052939497716,Male,0-4 weeks
0a983cd2-0078-4698-a048-99ac01eb167a-1433917038889-1.7-f-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\0a983cd2-0078-4698-a048-99ac01eb167a-1433917038889-1.7-f-04-hu.wav,hungry,6.84,16000,109440,106.951171875,0.12221438437700272,0.8775849342346191,0.17534088419976634,Female,0-4 weeks
0c8f14a9-6999-485b-97a2-913c1cbf099c-1430760379259-1.7-m-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\0c8f14a9-6999-485b-97a2-913c1cbf099c-1430760379259-1.7-m-26-hu.wav,hungry,6.94,16000,111040,108.513671875,0.1110495999455452,0.9347952008247375,0.15304579493087558,Male,2-6 months
0c8f14a9-6999-485b-97a2-913c1cbf099c-1430760394426-1.7-m-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\0c8f14a9-6999-485b-97a2-913c1cbf099c-1430760394426-1.7-m-26-hu.wav,hungry,6.96,16000,111360,108.826171875,0.11058053374290466,0.8488564491271973,0.15496882167431192,Male,2-6 months
0f257dac-7d6f-4575-9192-e3b4dcd3d4ef-1430185441581-1.7-f-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\0f257dac-7d6f-4575-9192-e3b4dcd3d4ef-1430185441581-1.7-f-26-hu.wav,hungry,6.96,16000,111360,108.826171875,0.07822983711957932,0.999099612236023,0.11665666212729357,Female,2-6 months
101c6709-39fb-44dc-b905-7cbeed5714a2-1434361963544-1.7-f-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\101c6709-39fb-44dc-b905-7cbeed5714a2-1434361963544-1.7-f-04-hu.wav,hungry,6.96,16000,111360,108.826171875,0.016532903537154198,0.19717824459075928,0.1933190581995413,Female,0-4 weeks
10A40438-09AA-4A21-83B4-8119F03F7A11-1430848034-1.0-f-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848034-1.0-f-26-hu.wav,hungry,7.0,16000,112000,109.451171875,0.13611054420471191,0.7595906257629395,0.13231530037100456,Female,2-6 months
10A40438-09AA-4A21-83B4-8119F03F7A11-1430848060-1.0-f-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848060-1.0-f-26-hu.wav,hungry,7.0,16000,112000,109.451171875,0.1347821056842804,0.8468449115753174,0.21477240296803654,Female,2-6 months
10A40438-09AA-4A21-83B4-8119F03F7A11-1430848070-1.0-f-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848070-1.0-f-26-hu.wav,hungry,7.0,16000,112000,109.451171875,0.13467057049274445,0.9204186201095581,0.2589473637271689,Female,2-6 months
10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu.wav,hungry,7.0,16000,112000,109.451171875,0.14681197702884674,0.9467147588729858,0.21275461972031964,Female,2-6 months
10A40438-09AA-4A21-83B4-8119F03F7A11-1430925172-1.0-f-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430925172-1.0-f-26-hu.wav,hungry,7.0,16000,112000,109.451171875,0.1666441112756729,0.9017710089683533,0.13923150328196346,Female,2-6 months
11417AC2-DCC9-48CD-8177-CA8665E51B2F-1436881489-1.1-m-48-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\11417AC2-DCC9-48CD-8177-CA8665E51B2F-1436881489-1.1-m-48-hu.wav,hungry,7.0,16000,112000,109.451171875,0.03620092570781708,0.26065099239349365,0.1806060930365297,Male,4-8 weeks
1259bcad-2308-46fa-9a36-b5d8f359886a-1430143617162-1.7-m-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143617162-1.7-m-04-hu.wav,hungry,6.86,16000,109760,107.263671875,0.148545041680336,0.7660458087921143,0.14588708212209303,Male,0-4 weeks
1259bcad-2308-46fa-9a36-b5d8f359886a-1430143644843-1.7-f-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143644843-1.7-f-04-hu.wav,hungry,6.86,16000,109760,107.263671875,0.15475666522979736,0.7680960893630981,0.11116687863372093,Female,0-4 weeks
1259bcad-2308-46fa-9a36-b5d8f359886a-1430143668806-1.7-f-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143668806-1.7-f-04-hu.wav,hungry,6.86,16000,109760,107.263671875,0.08462228626012802,0.7557194232940674,0.10018622819767442,Female,0-4 weeks
1309B82C-F146-46F0-A723-45345AFA6EA8-1430059849-1.0-f-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\1309B82C-F146-46F0-A723-45345AFA6EA8-1430059849-1.0-f-04-hu.wav,hungry,7.0,16000,112000,109.451171875,0.027065511792898178,0.343654990196228,0.13610561144406394,Female,0-4 weeks
1445575b-80ad-477b-8e48-36194cac728e-1430244987914-1.7-f-48-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\1445575b-80ad-477b-8e48-36194cac728e-1430244987914-1.7-f-48-hu.wav,hungry,6.78,16000,108480,106.013671875,0.04493057727813721,0.7090036869049072,0.08606878316627359,Female,4-8 weeks
177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736358754-1.7-f-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736358754-1.7-f-26-hu.wav,hungry,6.92,16000,110720,108.201171875,0.19818264245986938,1.0551801919937134,0.14752169138824886,Female,2-6 months
177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736533767-1.7-f-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736533767-1.7-f-26-hu.wav,hungry,6.92,16000,110720,108.201171875,0.17422431707382202,1.3027358055114746,0.14654062860023043,Female,2-6 months
177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736549614-1.7-f-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736549614-1.7-f-26-hu.wav,hungry,6.88,16000,110080,107.576171875,0.2068963348865509,1.4367738962173462,0.10797119140625,Female,2-6 months
189b78c6-9e78-43f2-bcb8-6cc8a462f4dc-1430807938301-1.7-m-22-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\189b78c6-9e78-43f2-bcb8-6cc8a462f4dc-1430807938301-1.7-m-22-hu.wav,hungry,6.86,16000,109760,107.263671875,0.2294197529554367,0.6338894367218018,0.07584711119186047,Male,>2 years
19aae3d1-51c6-4ffb-aeb8-efb6ae7ba83e-1436861395462-1.7-m-48-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\19aae3d1-51c6-4ffb-aeb8-efb6ae7ba83e-1436861395462-1.7-m-48-hu.wav,hungry,6.66,16000,106560,104.138671875,0.0588214173913002,0.763416588306427,0.10122140400717704,Male,4-8 weeks
1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav,hungry,6.9,16000,110400,107.888671875,0.19314834475517273,0.6023863554000854,0.10095440899884259,Male,0-4 weeks
1b381a1e-88a6-4a48-b889-a5ccdf0aacaf-1430299568333-1.7-f-72-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\1b381a1e-88a6-4a48-b889-a5ccdf0aacaf-1430299568333-1.7-f-72-hu.wav,hungry,6.9,16000,110400,107.888671875,0.13772745430469513,0.8895753622055054,0.18233687789351852,Female,7m-2 years
1f40790f-68f2-4e7e-845e-715bd97c82d0-1429979568422-1.7-m-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\1f40790f-68f2-4e7e-845e-715bd97c82d0-1429979568422-1.7-m-04-hu.wav,hungry,6.86,16000,109760,107.263671875,0.10948076099157333,0.7064319849014282,0.12436409883720931,Male,0-4 weeks
1f40790f-68f2-4e7e-845e-715bd97c82d0-1429979603276-1.7-m-72-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\1f40790f-68f2-4e7e-845e-715bd97c82d0-1429979603276-1.7-m-72-hu.wav,hungry,6.72,16000,107520,105.076171875,0.025508437305688858,0.6197542548179626,0.14859948904028436,Male,7m-2 years
20E2B5A0-40A4-4FD8-8935-AFD1DB833510-1430127670-1.0-m-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\20E2B5A0-40A4-4FD8-8935-AFD1DB833510-1430127670-1.0-m-26-hu.wav,hungry,7.0,16000,112000,109.451171875,0.052889563143253326,0.44240880012512207,0.08619167380136987,Male,2-6 months
218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209174300-1.7-m-72-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209174300-1.7-m-72-hu.wav,hungry,7.04,16000,112640,110.076171875,0.09020347893238068,0.5496417284011841,0.09521705316742081,Male,7m-2 years
218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav,hungry,7.06,16000,112960,110.388671875,0.0212541613727808,0.24221163988113403,0.07082729425904978,Male,7m-2 years
21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430031235662-1.7-m-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430031235662-1.7-m-04-hu.wav,hungry,6.86,16000,109760,107.263671875,0.1981627494096756,1.305796504020691,0.15680868459302325,Male,0-4 weeks
21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430105653796-1.7-m-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430105653796-1.7-m-04-hu.wav,hungry,6.88,16000,110080,107.576171875,0.16992276906967163,1.2776329517364502,0.14921061197916666,Male,0-4 weeks
22b43570-d440-475b-b2f1-e528c81081f7-1430663490095-1.7-m-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\22b43570-d440-475b-b2f1-e528c81081f7-1430663490095-1.7-m-04-hu.wav,hungry,6.96,16000,111360,108.826171875,0.0824938714504242,0.5335638523101807,0.06969206923738532,Male,0-4 weeks
2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877933-1.1-m-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877933-1.1-m-26-hu.wav,hungry,7.0,16000,112000,109.451171875,0.10537688434123993,1.003819465637207,0.11906927796803653,Male,2-6 months
2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877944-1.1-m-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877944-1.1-m-26-hu.wav,hungry,7.0,16000,112000,109.451171875,0.11822126805782318,1.0013635158538818,0.1125789276541096,Male,2-6 months
2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877953-1.1-m-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877953-1.1-m-26-hu.wav,hungry,7.0,16000,112000,109.451171875,0.14580038189888,1.0026196241378784,0.1120638912671233,Male,2-6 months
24f2a4e1-7161-42a3-a2a2-a29a2422c0b8-1430814730789-1.7-f-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\24f2a4e1-7161-42a3-a2a2-a29a2422c0b8-1430814730789-1.7-f-26-hu.wav,hungry,6.88,16000,110080,107.576171875,0.008853569626808167,0.14858302474021912,0.14051649305555555,Female,2-6 months
24f2a4e1-7161-42a3-a2a2-a29a2422c0b8-1430814741368-1.7-f-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\24f2a4e1-7161-42a3-a2a2-a29a2422c0b8-1430814741368-1.7-f-26-hu.wav,hungry,6.92,16000,110720,108.201171875,0.06038188561797142,0.6707117557525635,0.11979541690668202,Female,2-6 months
24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534429690-1.7-m-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534429690-1.7-m-04-hu.wav,hungry,6.86,16000,109760,107.263671875,0.09460652619600296,0.8428933620452881,0.101171875,Male,0-4 weeks
24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534715095-1.7-m-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534715095-1.7-m-04-hu.wav,hungry,6.86,16000,109760,107.263671875,0.12557771801948547,1.0008926391601562,0.12785701308139535,Male,0-4 weeks
2562ad82-485a-44c2-ad25-f70fce71480b-1430045593479-1.7-m-72-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\2562ad82-485a-44c2-ad25-f70fce71480b-1430045593479-1.7-m-72-hu.wav,hungry,6.98,16000,111680,109.138671875,0.23715674877166748,1.400001049041748,0.17909888698630136,Male,7m-2 years
2602b7c2-e96d-42f6-9767-f1ae74925ef8-1431376228657-1.7-f-22-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\2602b7c2-e96d-42f6-9767-f1ae74925ef8-1431376228657-1.7-f-22-hu.wav,hungry,6.92,16000,110720,108.201171875,0.02843744494020939,0.3897705376148224,0.10302059331797235,Female,>2 years
2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu.wav,hungry,7.0,16000,112000,109.451171875,0.05595232918858528,0.43903252482414246,0.09226508989726027,Female,0-4 weeks
2F1C0515-EC8E-44C1-ABEA-E04EB475543A-1432143888-1.1-m-22-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\2F1C0515-EC8E-44C1-ABEA-E04EB475543A-1432143888-1.1-m-22-hu.wav,hungry,7.0,16000,112000,109.451171875,0.02925002947449684,0.2243202030658722,0.1209867294520548,Male,>2 years
2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770144865-1.7-m-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770144865-1.7-m-04-hu.wav,hungry,6.96,16000,111360,108.826171875,0.024459026753902435,0.25523537397384644,0.08585686639908256,Male,0-4 weeks
2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770161530-1.7-m-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770161530-1.7-m-04-hu.wav,hungry,6.94,16000,111040,108.513671875,0.12291557341814041,0.897897481918335,0.12186329925115208,Male,0-4 weeks
2ad6d558-32f2-4bfd-99c5-cbd31ee3bb11-1430064396119-1.7-m-72-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\2ad6d558-32f2-4bfd-99c5-cbd31ee3bb11-1430064396119-1.7-m-72-hu.wav,hungry,6.72,16000,107520,105.076171875,0.04414037615060806,0.463589608669281,0.09716334049170616,Male,7m-2 years
2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056314272-1.7-f-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056314272-1.7-f-26-hu.wav,hungry,6.68,16000,106880,104.451171875,0.020617537200450897,0.2751803994178772,0.11948639354066985,Female,2-6 months
2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav,hungry,6.66,16000,106560,104.138671875,0.005197179038077593,0.06039434298872948,0.15882223758971292,Female,2-6 months
3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053447333-1.7-m-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053447333-1.7-m-26-hu.wav,hungry,6.74,16000,107840,105.388671875,0.17396824061870575,0.9438472390174866,0.15451208901066352,Male,2-6 months
3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053456045-1.7-m-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053456045-1.7-m-26-hu.wav,hungry,6.76,16000,108160,105.701171875,0.04657726362347603,0.5513388514518738,0.07542563384433962,Male,2-6 months
3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053464739-1.7-m-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053464739-1.7-m-26-hu.wav,hungry,6.74,16000,107840,105.388671875,0.028510596603155136,0.2015320211648941,0.05523363447867299,Male,2-6 months
3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053594259-1.7-m-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053594259-1.7-m-26-hu.wav,hungry,6.74,16000,107840,105.388671875,0.04497971758246422,0.3713025450706482,0.10774122482227488,Male,2-6 months
3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430326171876-1.7-m-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430326171876-1.7-m-26-hu.wav,hungry,6.76,16000,108160,105.701171875,0.05005376413464546,0.8356102705001831,0.18875755454009435,Male,2-6 months
30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav,hungry,6.94,16000,111040,108.513671875,0.14890113472938538,0.9939911365509033,0.18464231710829493,Female,7m-2 years
31e785de-b0c9-464f-88e2-bd8f1dd5cda4-1433403682898-1.7-m-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\31e785de-b0c9-464f-88e2-bd8f1dd5cda4-1433403682898-1.7-m-04-hu.wav,hungry,6.78,16000,108480,106.013671875,0.16182172298431396,1.0976884365081787,0.15391684478183962,Male,0-4 weeks
323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu.wav,hungry,6.9,16000,110400,107.888671875,0.16969852149486542,0.9180319309234619,0.18195710358796297,Male,>2 years
35D58153-7AB7-443D-BED0-2D7ABF73743F-1431855847-1.1-m-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\35D58153-7AB7-443D-BED0-2D7ABF73743F-1431855847-1.1-m-04-hu.wav,hungry,7.0,16000,112000,109.451171875,0.2179647535085678,1.1034214496612549,0.23421669877283105,Male,0-4 weeks
36f1b3ec-3d2a-470e-af6f-0a8cc11b2723-1430237012976-1.7-m-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\36f1b3ec-3d2a-470e-af6f-0a8cc11b2723-1430237012976-1.7-m-04-hu.wav,hungry,6.96,16000,111360,108.826171875,0.14402088522911072,0.9092683792114258,0.14785290639334864,Male,0-4 weeks
37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav,hungry,6.9,16000,110400,107.888671875,0.019850613549351692,0.26785004138946533,0.13457799840856483,Female,2-6 months
375308C6-F894-49A5-B246-8C2819E9C6ED-1430416651-1.0-m-04-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\375308C6-F894-49A5-B246-8C2819E9C6ED-1430416651-1.0-m-04-hu.wav,hungry,7.0,16000,112000,109.451171875,0.014939382672309875,0.20966139435768127,0.14012334118150685,Male,0-4 weeks
376C006E-3664-4056-80D0-7661F631A062-1436930593-1.1-m-26-hu.wav,C:\hoctap\My code on Git\Baby_cry_classification\ail\data\corpus\donateacry-corpus\donateacry_corpus_cleaned_and_updated_data\hungry\376C006E-3664-4056-80D0-7661F631A062-1436930593-1.1-m-26-hu.wav,hungry,7.0,16000,112000,109.451171875,0.1131383404135704,0.9427012205123901,0.1305115582191781,Male,2-6 months
